CustomerKey,Age,Gender,EnglishEducation,EnglishOccupation,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,StateProvinceName,City,PostalCode,TotalChildren,YearlyIncome,BikeBuyer,IncomeCategory,ManagerialSegment
23984,56,Woman,Partial College,Manual,Tenant,Single,1,0,Europe,England,London,W1Y 3RA,2,10000,Yes,Low,Cold
23985,68,Woman,Bachelors,Clerical,Owner,Married,0,0,Europe,England,Kirkby,KB9,1,20000,No,Low,Warm
23986,65,Woman,Bachelors,Clerical,Owner,Married,0,0,Europe,England,London,SW8 1XD,1,20000,Yes,Low,Almost Lost
23987,69,Woman,Bachelors,Clerical,Owner,Married,0,0,Europe,England,Cheltenham,GL50,1,30000,Yes,Low,Almost Lost
23988,69,Man,Bachelors,Clerical,Owner,Married,0,0,Europe,England,Wokingham,RG41 1QW,1,30000,Yes,Low,Cold
23989,57,Man,Bachelors,Clerical,Tenant,Single,0,0,Europe,England,High Wycombe,HP10 9QY,1,30000,No,Low,Almost Lost
23990,61,Woman,Partial College,Manual,Tenant,Single,1,0,Europe,Hauts de Seine,Colombes,92700,3,10000,Yes,Low,Active High Value
23991,67,Man,Partial College,Manual,Tenant,Married,1,0,Europe,Essonne,Les Ulis,91940,3,10000,Yes,Low,Warm
23992,30,Woman,Partial College,Manual,Tenant,Single,1,0,Pacific,Victoria,Bendigo,3550,0,10000,Yes,Low,Warm High Value
23993,30,Woman,Partial College,Manual,Tenant,Single,1,0,Pacific,New South Wales,Port Macquarie,2444,0,10000,Yes,Low,Win-back
23994,30,Man,Partial College,Manual,Tenant,Married,1,0,Pacific,Victoria,Melton,3337,0,10000,Yes,Low,Warm High Value
23995,30,Man,Bachelors,Clerical,Tenant,Single,0,0,Pacific,Victoria,Melton,3337,0,20000,Yes,Low,Win-back
23996,31,Man,Partial College,Manual,Tenant,Single,1,0,Pacific,Tasmania,Hobart,7001,0,10000,Yes,Low,Win-back
23997,32,Man,Partial College,Manual,Tenant,Married,1,0,Pacific,South Australia,Findon,5023,0,10000,No,Low,Almost Lost
23998,32,Man,Partial College,Manual,Owner,Married,1,0,Pacific,South Australia,Findon,5023,0,10000,Yes,Low,Warm High Value
23999,32,Man,Partial College,Manual,Owner,Married,1,0,Pacific,Victoria,Seaford,3198,0,10000,Yes,Low,Warm High Value
24000,32,Man,Partial College,Manual,Tenant,Single,1,0,Pacific,New South Wales,Silverwater,2264,0,10000,Yes,Low,Warm High Value
24001,33,Man,High School,Manual,Tenant,Single,2,0,Pacific,Victoria,Warrnambool,3280,0,10000,Yes,Low,Warm High Value
24002,33,Man,High School,Manual,Tenant,Married,2,0,Pacific,Queensland,Hervey Bay,4655,0,10000,Yes,Low,Win-back
24003,32,Man,High School,Manual,Owner,Single,2,0,Pacific,New South Wales,Silverwater,2264,0,10000,Yes,Low,Warm High Value
24004,34,Man,High School,Manual,Owner,Married,2,0,Pacific,New South Wales,North Ryde,2113,0,10000,Yes,Low,Win-back
24005,31,Man,Bachelors,Clerical,Tenant,Single,0,0,Pacific,Victoria,South Melbourne,3205,0,20000,Yes,Low,Warm High Value
24006,31,Man,Bachelors,Clerical,Owner,Single,0,0,Pacific,New South Wales,Rhodes,2138,0,20000,Yes,Low,Warm High Value
24007,31,Man,Bachelors,Clerical,Tenant,Single,0,0,Pacific,New South Wales,Wollongong,2500,0,20000,Yes,Low,Warm High Value
24008,31,Woman,Bachelors,Clerical,Tenant,Married,0,0,Pacific,New South Wales,St. Leonards,2065,0,20000,Yes,Low,Warm High Value
24009,33,Woman,Partial College,Manual,Tenant,Single,0,0,Pacific,New South Wales,Matraville,2036,0,20000,Yes,Low,Win-back
24010,43,Man,Partial College,Manual,Tenant,Single,0,1,Europe,Nord,Lille,59000,1,20000,Yes,Low,Active High Value
24011,43,Woman,Graduate Degree,Clerical,Owner,Single,0,0,Europe,England,Oxford,OX1,3,30000,Yes,Low,Cold
24012,45,Man,High School,Manual,Tenant,Single,0,1,Europe,Seine Saint Denis,Bobigny,93000,1,10000,No,Low,Warm
24013,49,Man,High School,Manual,Owner,Married,1,1,Europe,Seine (Paris),Paris,75005,1,10000,No,Low,Cold
24014,50,Man,Partial College,Manual,Owner,Married,0,1,Europe,Saarland,Poing,66041,1,20000,No,Low,Warm
24015,50,Woman,Partial College,Manual,Tenant,Single,0,1,Europe,England,Esher-Molesey,EM15,1,20000,Yes,Low,Cold
24016,51,Woman,High School,Manual,Owner,Single,1,1,Europe,Essonne,Les Ulis,91940,1,10000,No,Low,Cold
24017,50,Woman,Partial College,Manual,Owner,Single,1,0,Europe,Hessen,Darmstadt,64283,2,20000,Yes,Low,Warm
24018,51,Woman,Partial College,Manual,Owner,Single,1,0,Europe,Hamburg,Hamburg,20354,2,20000,Yes,Low,Warm
24019,45,Woman,Partial College,Manual,Tenant,Married,1,0,Europe,England,Cambridge,CB4 4BZ,2,20000,Yes,Low,Cold
24020,51,Man,Partial College,Manual,Tenant,Single,1,0,Europe,England,Cheltenham,GL50,2,20000,No,Low,Warm
24021,47,Man,Partial College,Manual,Tenant,Single,1,0,Europe,Seine Saint Denis,Pantin,93500,2,20000,No,Low,Warm
24022,52,Man,Partial College,Manual,Tenant,Married,1,0,Europe,Seine (Paris),Paris,75010,2,20000,Yes,Low,Novice
24023,52,Woman,Partial College,Manual,Tenant,Single,1,0,Europe,Seine (Paris),Paris,75017,2,20000,Yes,Low,Warm
24024,41,Woman,Graduate Degree,Clerical,Owner,Married,0,0,Europe,Brandenburg,Eilenburg,04838,1,30000,Yes,Low,Warm
24025,50,Man,Graduate Degree,Clerical,Owner,Married,0,0,Europe,Hessen,Hamburg,22001,3,30000,Yes,Low,Cold
24026,39,Woman,Bachelors,Clerical,Tenant,Married,0,0,Europe,England,Milton Keynes,MK8 8DF,3,30000,Yes,Low,Cold
24027,45,Man,Bachelors,Clerical,Owner,Married,0,0,Europe,Nordrhein-Westfalen,München,80074,3,30000,Yes,Low,Warm
24028,34,Man,Partial College,Manual,Tenant,Single,1,0,Europe,Yveline,Versailles,78000,0,20000,Yes,Low,Novice
24029,40,Woman,Partial College,Manual,Owner,Single,1,0,Europe,Yveline,Versailles,78000,0,20000,Yes,Low,Novice
24030,35,Woman,Partial College,Manual,Tenant,Single,1,0,Europe,England,Warrington,WA1,0,20000,Yes,Low,Cold
24031,40,Woman,Partial College,Manual,Tenant,Married,1,0,Europe,England,Reading,RG7 5H7,0,20000,Yes,Low,Cold
24032,35,Man,High School,Manual,Owner,Married,0,2,Europe,Seine (Paris),Paris,75009,2,10000,Yes,Low,Novice
24033,35,Woman,Bachelors,Clerical,Owner,Single,0,0,Europe,Nordrhein-Westfalen,Paderborn,33098,0,30000,Yes,Low,Warm
24034,40,Man,Bachelors,Clerical,Owner,Married,0,0,Europe,England,London,W1Y 3RA,0,30000,Yes,Low,Cold
24035,91,Woman,Bachelors,Clerical,Tenant,Single,2,0,Europe,England,London,SW1P 2NU,3,10000,No,Low,Almost Lost
24036,35,Man,Partial College,Manual,Tenant,Single,1,0,Europe,Saarland,Saarbrücken,66001,0,20000,Yes,Low,Warm
24037,35,Man,Partial College,Manual,Tenant,Single,1,0,Europe,Yveline,Versailles,78000,0,20000,Yes,Low,Novice
24038,36,Man,Bachelors,Clerical,Tenant,Single,0,0,Europe,Moselle,Metz,57000,0,30000,Yes,Low,Novice
24039,30,Woman,Graduate Degree,Clerical,Tenant,Married,0,0,Europe,Val de Marne,Orly,94310,0,40000,Yes,Moderate,Cold
24040,41,Woman,Graduate Degree,Skilled Manual,Owner,Single,0,0,Europe,Hamburg,Hamburg,20354,0,60000,Yes,Moderate,Cold
24041,59,Man,High School,Manual,Owner,Married,2,0,Europe,Nordrhein-Westfalen,Werne,59368,4,10000,No,Low,Warm
24042,42,Man,High School,Manual,Owner,Married,1,2,Europe,Nordrhein-Westfalen,Paderborn,33098,2,10000,No,Low,Novice
24043,42,Man,High School,Manual,Owner,Married,1,2,Europe,Seine (Paris),Paris,75007,2,10000,No,Low,Novice
24044,42,Man,High School,Manual,Owner,Single,0,3,Europe,England,London,SW8 4BG,3,10000,Yes,Low,Cold
24045,42,Man,High School,Manual,Owner,Married,0,3,Europe,England,Runcorn,TY31,3,10000,No,Low,Warm
24046,42,Woman,High School,Manual,Owner,Single,0,3,Europe,Hamburg,Hamburg,20354,3,10000,Yes,Low,Warm
24047,42,Man,Partial College,Manual,Tenant,Single,0,1,Europe,England,Kirkby,KB9,1,20000,Yes,Low,Cold
24048,37,Man,Partial College,Manual,Owner,Married,0,1,Europe,England,Cambridge,CB4 4BZ,1,20000,Yes,Low,Cold
24049,36,Man,Partial College,Manual,Owner,Single,0,1,Europe,Saarland,Neunkirchen,66578,1,20000,Yes,Low,Warm
24050,36,Man,Partial College,Manual,Tenant,Single,1,1,Europe,England,Warrington,WA1,1,20000,Yes,Low,Cold
24051,42,Woman,Bachelors,Clerical,Owner,Married,0,1,Europe,England,Stoke-on-Trent,AS23,1,30000,Yes,Low,Cold
24052,42,Woman,Bachelors,Clerical,Tenant,Single,0,1,Europe,Hessen,München,80074,1,30000,Yes,Low,Warm
24053,42,Man,Bachelors,Clerical,Owner,Married,0,0,Europe,Saarland,Neunkirchen,66578,0,40000,Yes,Moderate,Cold
24054,43,Man,Partial High School,Manual,Owner,Single,1,3,Europe,England,London,SE1 8HL,3,10000,Yes,Low,Cold
24055,37,Man,Partial High School,Manual,Owner,Single,1,3,Europe,England,Berkshire,RG11 5TP,3,10000,Yes,Low,Cold
24056,43,Woman,Partial College,Manual,Tenant,Single,1,1,Europe,Hauts de Seine,Suresnes,92150,1,20000,Yes,Low,Active High Value
24057,32,Man,Partial College,Manual,Owner,Married,1,1,Europe,Loiret,Orleans,45000,1,20000,Yes,Low,Novice
24058,37,Man,Bachelors,Clerical,Tenant,Single,0,1,Europe,England,York,YO15,1,30000,Yes,Low,Cold
24059,43,Woman,Bachelors,Clerical,Tenant,Single,1,1,Europe,Saarland,Neunkirchen,66578,1,30000,Yes,Low,Warm
24060,38,Woman,Bachelors,Clerical,Tenant,Single,1,1,Europe,Hessen,Frankfurt,60323,1,30000,Yes,Low,Warm
24061,44,Man,Partial High School,Manual,Owner,Married,1,4,Europe,Seine (Paris),Paris,75013,4,10000,Yes,Low,Almost Lost
24062,44,Woman,Partial High School,Manual,Owner,Married,0,5,Europe,Val de Marne,Orly,94310,5,10000,No,Low,Warm
24063,38,Man,High School,Manual,Owner,Single,1,1,Europe,Seine (Paris),Paris,75017,1,20000,Yes,Low,Almost Lost
24064,44,Man,High School,Manual,Owner,Married,2,1,Europe,England,London,EC1R 0DU,1,20000,No,Low,Almost Lost
24065,33,Woman,High School,Manual,Owner,Single,0,2,Europe,England,Maidenhead,SL67RJ,2,20000,Yes,Low,Cold
24066,37,Woman,Bachelors,Clerical,Tenant,Married,0,0,Europe,Nordrhein-Westfalen,Bottrop,46236,0,40000,Yes,Moderate,Warm High Value
24067,43,Woman,Bachelors,Clerical,Tenant,Single,0,0,Europe,Hessen,Frankfurt,60323,0,40000,Yes,Moderate,Warm
24068,43,Man,Bachelors,Clerical,Tenant,Married,0,0,Europe,Nordrhein-Westfalen,Werne,59368,0,40000,Yes,Moderate,Warm
24069,38,Man,Bachelors,Clerical,Owner,Married,0,0,Europe,England,Maidenhead,SL67RJ,0,40000,Yes,Moderate,Cold
24070,83,Man,High School,Manual,Tenant,Single,1,0,Europe,Seine Saint Denis,Tremblay-en-France,93290,2,20000,No,Low,Warm
24071,39,Man,Bachelors,Skilled Manual,Owner,Married,2,1,Europe,England,London,SW6 SBY,1,30000,No,Low,Cold
24072,44,Man,Bachelors,Skilled Manual,Owner,Married,2,1,Europe,Saarland,Sulzbach Taunus,66272,1,30000,No,Low,Cold
24073,45,Woman,Partial High School,Manual,Owner,Married,2,3,Europe,England,Kirkby,KB9,5,10000,No,Low,Warm
24074,39,Woman,Partial High School,Manual,Tenant,Single,2,3,Europe,Nordrhein-Westfalen,Werne,59368,4,10000,No,Low,Warm
24075,34,Woman,Partial High School,Manual,Owner,Married,2,3,Europe,Pas de Calais,Boulogne-sur-Mer,62200,4,10000,No,Low,Warm
24076,39,Man,Partial High School,Manual,Owner,Married,2,3,Europe,Seine (Paris),Paris,75006,4,10000,No,Low,Warm
24077,40,Man,High School,Manual,Owner,Married,1,2,Europe,Nordrhein-Westfalen,München,80074,2,20000,Yes,Low,Warm
24078,34,Man,Bachelors,Skilled Manual,Owner,Married,2,1,Europe,Saarland,Saarbrücken,66001,1,30000,No,Low,Almost Lost
24079,46,Man,Partial High School,Manual,Owner,Married,2,2,Europe,England,Lancaster,LA1 1LN,3,10000,No,Low,Cold
24080,35,Man,Partial High School,Manual,Owner,Married,2,2,Europe,Nordrhein-Westfalen,Berlin,14197,3,10000,No,Low,Cold
24081,81,Woman,High School,Manual,Tenant,Married,2,0,Europe,Moselle,Metz,57000,4,10000,No,Low,Warm
24082,40,Woman,High School,Manual,Owner,Married,2,2,Europe,Essonne,Morangis,91420,2,20000,No,Low,Warm
24083,35,Man,High School,Manual,Owner,Married,0,3,Europe,Essonne,Les Ulis,91940,3,20000,Yes,Low,Almost Lost
24084,45,Man,High School,Manual,Owner,Married,0,3,Europe,Yveline,Saint Germain en Laye,78100,3,20000,Yes,Low,Almost Lost
24085,45,Woman,Bachelors,Skilled Manual,Owner,Married,2,1,Europe,England,Gateshead,GA10,1,30000,No,Low,Almost Lost
24086,40,Man,Partial College,Manual,Owner,Married,0,2,Europe,Hamburg,Hamburg,20354,2,30000,No,Low,Warm
24087,40,Woman,Partial College,Manual,Tenant,Single,0,2,Europe,Nordrhein-Westfalen,Paderborn,33098,2,30000,No,Low,Active
24088,47,Man,High School,Manual,Owner,Married,1,3,Europe,Saarland,Stuttgart,70511,3,20000,No,Low,Cold
24089,33,Man,Bachelors,Professional,Owner,Married,0,0,Europe,Hauts de Seine,Colombes,92700,0,40000,Yes,Moderate,Almost Lost
24090,44,Woman,Bachelors,Professional,Tenant,Single,0,0,Europe,Hauts de Seine,Colombes,92700,0,40000,Yes,Moderate,Cold
24091,44,Man,Bachelors,Professional,Owner,Married,0,0,Europe,Saarland,Münster,48001,0,40000,Yes,Moderate,Warm
24092,43,Woman,Bachelors,Professional,Owner,Married,0,0,Europe,Nordrhein-Westfalen,Werne,59368,0,40000,Yes,Moderate,Novice
24093,39,Woman,Graduate Degree,Skilled Manual,Tenant,Single,0,0,Europe,England,Runcorn,TY31,0,80000,Yes,High,Almost Lost
24094,48,Man,Partial College,Clerical,Owner,Single,1,0,Europe,England,Cambridge,CB4 4BZ,1,30000,No,Low,Almost Lost
24095,43,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Yveline,Versailles,78000,1,30000,No,Low,Cold
24096,76,Woman,Bachelors,Skilled Manual,Owner,Married,1,0,Europe,Seine et Marne,Roissy en Brie,77680,1,30000,No,Low,Cold
24097,76,Man,Bachelors,Skilled Manual,Owner,Married,1,0,Europe,Hamburg,Berlin,12311,1,30000,No,Low,Novice
24098,34,Woman,Partial College,Clerical,Owner,Single,1,2,Europe,Hessen,Darmstadt,64283,2,30000,Yes,Low,Warm
24099,45,Woman,Partial College,Clerical,Owner,Married,1,2,Europe,Bayern,Erlangen,91054,2,30000,Yes,Low,Warm
24100,45,Woman,Bachelors,Skilled Manual,Owner,Married,0,0,Europe,England,London,SE1 8HL,1,40000,Yes,Moderate,Cold
24101,45,Woman,Bachelors,Skilled Manual,Owner,Married,0,0,Europe,England,Watford,WA3,1,40000,Yes,Moderate,Cold
24102,41,Man,Bachelors,Skilled Manual,Tenant,Married,0,0,Europe,Hamburg,Mühlheim,63151,1,40000,Yes,Moderate,Almost Lost
24103,46,Man,Bachelors,Skilled Manual,Owner,Married,0,0,Europe,Nordrhein-Westfalen,München,80074,1,40000,Yes,Moderate,Almost Lost
24104,46,Woman,Bachelors,Skilled Manual,Owner,Married,0,0,Europe,England,Runcorn,TY31,1,40000,Yes,Moderate,Warm
24105,36,Woman,Partial College,Clerical,Owner,Married,0,3,Europe,Yveline,Versailles,78000,3,30000,Yes,Low,Almost Lost
24106,46,Man,Partial College,Clerical,Tenant,Single,0,3,Europe,Nord,Villeneuve-d'Ascq,59491,3,30000,No,Low,Warm
24107,42,Man,Partial College,Clerical,Owner,Married,1,3,Europe,Bayern,Erlangen,91054,3,30000,No,Low,Novice
24108,33,Woman,High School,Manual,Tenant,Single,1,0,Europe,Saarland,Kiel,24044,0,20000,No,Low,Almost Lost
24109,33,Man,High School,Manual,Tenant,Single,1,0,Europe,Seine (Paris),Paris,75017,0,20000,No,Low,Almost Lost
24110,31,Woman,High School,Manual,Owner,Single,2,4,Europe,Seine Saint Denis,Drancy,93700,4,20000,Yes,Low,Almost Lost
24111,32,Man,High School,Manual,Tenant,Single,1,0,Europe,Seine Saint Denis,Drancy,93700,0,20000,No,Low,Cold
24112,47,Woman,Bachelors,Skilled Manual,Owner,Married,0,0,Europe,England,Warrington,WA1,1,40000,Yes,Moderate,Warm
24113,48,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Yveline,Versailles,78000,1,30000,No,Low,Almost Lost
24114,37,Woman,Partial College,Clerical,Tenant,Married,1,0,Europe,England,Stoke-on-Trent,AS23,1,30000,Yes,Low,Cold
24115,48,Man,Bachelors,Skilled Manual,Owner,Married,1,0,Europe,England,Liverpool,L4 4HB,1,40000,Yes,Moderate,Warm
24116,47,Man,Bachelors,Skilled Manual,Owner,Married,1,0,Europe,Seine (Paris),Paris,75007,1,40000,Yes,Moderate,Cold
24117,32,Man,Partial College,Clerical,Owner,Married,2,3,Europe,Nordrhein-Westfalen,Berlin,10501,3,30000,No,Low,Warm
24118,33,Woman,Partial College,Clerical,Tenant,Married,1,0,Europe,Hauts de Seine,Paris La Defense,92081,0,30000,No,Low,Novice
24119,33,Man,Partial College,Clerical,Tenant,Single,1,0,Europe,Seine et Marne,Roissy en Brie,77680,0,30000,No,Low,Warm
24120,33,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Hessen,Kassel,34117,0,30000,No,Low,Almost Lost
24121,33,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Saarland,Poing,66041,0,30000,Yes,Low,Warm
24122,34,Woman,High School,Manual,Tenant,Single,1,0,Europe,Somme,Saint Ouen,80610,0,20000,No,Low,Warm
24123,34,Woman,High School,Manual,Tenant,Single,1,0,Europe,Seine Saint Denis,Drancy,93700,0,20000,No,Low,Cold
24124,34,Man,High School,Manual,Tenant,Single,1,0,Europe,Seine Saint Denis,Pantin,93500,0,20000,No,Low,Novice
24125,34,Woman,High School,Manual,Tenant,Single,1,0,Europe,Seine (Paris),Paris,75019,0,20000,No,Low,Warm
24126,33,Man,High School,Manual,Tenant,Single,1,0,Europe,Essonne,Verrieres Le Buisson,91370,0,20000,No,Low,Cold
24127,34,Man,Partial College,Clerical,Tenant,Single,1,0,Europe,Saarland,Saarlouis,66740,0,30000,Yes,Low,Warm
24128,34,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Nordrhein-Westfalen,Solingen,42651,0,30000,No,Low,Cold
24129,36,Man,Partial High School,Manual,Owner,Single,2,0,Europe,Hessen,Frankfurt,60323,0,10000,No,Low,Cold
24130,31,Woman,Partial High School,Manual,Owner,Married,2,0,Europe,Hamburg,Paderborn,33041,0,10000,No,Low,Cold
24131,36,Woman,Partial High School,Manual,Tenant,Married,2,0,Europe,Val de Marne,Orly,94310,0,20000,No,Low,Novice
24132,35,Man,Partial High School,Manual,Tenant,Single,2,0,Europe,England,Woolston,WA1 4SY,0,20000,No,Low,Warm
24133,36,Woman,Partial High School,Manual,Owner,Single,2,0,Europe,Seine (Paris),Paris,75009,0,20000,No,Low,Cold
24134,36,Man,Partial High School,Manual,Tenant,Single,2,0,Europe,Seine (Paris),Paris,75007,0,20000,No,Low,Novice
24135,35,Man,Partial College,Clerical,Tenant,Single,1,0,Europe,Hauts de Seine,Paris La Defense,92081,0,30000,Yes,Low,Almost Lost
24136,35,Woman,Partial College,Clerical,Tenant,Single,1,0,Europe,Nord,Roncq,59223,0,30000,Yes,Low,Almost Lost
24137,34,Woman,Partial College,Clerical,Owner,Single,1,0,Europe,Saarland,Poing,66041,0,30000,No,Low,Cold
24138,35,Woman,Bachelors,Skilled Manual,Owner,Married,0,1,Europe,England,Stoke-on-Trent,AS23,1,40000,Yes,Moderate,Warm
24139,37,Man,Partial High School,Manual,Owner,Married,2,0,Europe,Hessen,Frankfurt,60323,0,10000,No,Low,Active
24140,34,Man,Graduate Degree,Manual,Tenant,Single,0,0,Europe,Seine (Paris),Paris,75017,0,10000,Yes,Low,Almost Lost
24141,48,Woman,Graduate Degree,Manual,Owner,Single,0,0,Europe,Seine (Paris),Paris,75010,1,10000,No,Low,Almost Lost
24142,48,Man,Graduate Degree,Manual,Owner,Married,0,0,Europe,Yveline,Versailles,78000,1,10000,No,Low,Warm
24143,48,Man,Graduate Degree,Manual,Owner,Married,0,0,Europe,Hessen,Darmstadt,64283,1,10000,No,Low,Novice
24144,37,Man,Graduate Degree,Clerical,Owner,Married,0,0,Europe,England,London,W1N 9FA,1,20000,No,Low,Warm
24145,48,Woman,Graduate Degree,Clerical,Owner,Single,0,0,Europe,England,Wokingham,RG41 1QW,1,20000,No,Low,Novice
24146,49,Man,Graduate Degree,Clerical,Owner,Single,0,0,Europe,Loiret,Orleans,45000,1,20000,No,Low,Almost Lost
24147,75,Woman,Graduate Degree,Clerical,Tenant,Married,0,0,Europe,Saarland,Stuttgart,70452,1,20000,No,Low,Active
24148,54,Woman,Partial College,Manual,Tenant,Single,0,0,Europe,Hamburg,Bonn,53001,2,10000,No,Low,Almost Lost
24149,54,Man,Partial College,Manual,Owner,Married,0,0,Europe,Seine Saint Denis,Saint-Denis,93400,2,10000,No,Low,Warm
24150,50,Man,Partial College,Manual,Owner,Married,0,0,Europe,Nordrhein-Westfalen,Bottrop,46236,2,10000,No,Low,Warm
24151,55,Man,Bachelors,Clerical,Tenant,Single,0,0,Europe,England,York,Y024 1GF,1,20000,No,Low,Warm
24152,72,Man,Bachelors,Clerical,Tenant,Single,0,0,Europe,England,Bury,PE17,1,20000,No,Low,Novice
24153,68,Man,Bachelors,Clerical,Owner,Single,0,0,Europe,Yveline,Versailles,78000,1,20000,Yes,Low,Almost Lost
24154,69,Man,Bachelors,Clerical,Tenant,Single,0,0,Europe,England,York,YO15,1,30000,No,Low,Almost Lost
