CustomerKey,EnglishEducation,Gender,HouseOwner,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,YearlyIncome,Income category,ManagerialSegment
27181,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
22324,Partial College,Woman,Tenant,Married,1,2,Europe,40000,Moderate,Almost Lost
17650,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Warm
23766,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Cold
17112,Partial College,Woman,Tenant,Married,0,2,Europe,40000,Moderate,Cold
25324,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
19195,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
24721,Partial College,Woman,Owner,Married,2,2,Europe,40000,Moderate,Warm
14863,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
15637,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm High Value
20052,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
23780,Partial College,Man,Tenant,Single,2,2,Europe,40000,Moderate,Almost Lost
14716,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Best
11493,Partial College,Woman,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
16204,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Best
11494,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
14862,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Cold
11495,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Warm
26997,Partial College,Woman,Owner,Married,0,2,Europe,40000,Moderate,Almost Lost
15636,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
14713,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Best
12405,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Active
12400,Partial College,Man,Owner,Single,1,2,Europe,40000,Moderate,Cold
27007,Partial College,Man,Tenant,Single,1,2,Europe,40000,Moderate,Cold
22321,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
16208,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Almost Lost
21683,Partial College,Man,Owner,Single,2,2,Europe,40000,Moderate,Cold
24712,Partial College,Woman,Owner,Married,0,2,Europe,40000,Moderate,Warm
20064,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Cold
26228,Partial College,Woman,Owner,Married,0,2,Europe,40000,Moderate,Warm
19193,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Warm High Value
20053,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Cold
16206,Partial College,Woman,Owner,Single,1,2,Europe,40000,Moderate,Win-back
23779,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Almost Lost
17111,Partial College,Woman,Tenant,Married,0,2,Europe,40000,Moderate,Almost Lost
12404,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Win-back
24720,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Cold
27182,Partial College,Man,Owner,Married,0,2,Europe,40000,Moderate,Cold
27008,Partial College,Man,Tenant,Single,2,2,Europe,40000,Moderate,Warm
11497,Partial College,Woman,Owner,Single,2,2,Europe,40000,Moderate,Novice
20054,Partial College,Man,Owner,Single,0,2,Europe,40000,Moderate,Win-back
27186,Partial College,Woman,Tenant,Single,2,2,Europe,40000,Moderate,Warm
28213,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Cold
18705,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Cold
29189,Bachelors,Man,Tenant,Single,3,5,Pacific,70000,Unknown,Cold
18250,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Win-back
26032,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Almost Lost
11762,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
17289,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm High Value
25117,Bachelors,Woman,Tenant,Married,3,5,Pacific,70000,Unknown,Active
25118,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Cold
21954,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Active
21174,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Warm
11757,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Active
27147,Bachelors,Man,Owner,Single,4,5,Pacific,70000,Unknown,Warm
23419,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Warm
19566,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Cold
23430,Bachelors,Woman,Owner,Single,4,5,Pacific,70000,Unknown,Cold
29188,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Cold
17054,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Warm High Value
14674,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Active
22916,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm
15601,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm High Value
16168,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
20222,Bachelors,Woman,Tenant,Married,3,5,Pacific,70000,Unknown,Active
28214,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Warm
11902,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Active
11761,Bachelors,Man,Owner,Single,4,5,Pacific,70000,Unknown,Win-back
23424,Bachelors,Woman,Tenant,Married,4,5,Pacific,70000,Unknown,Almost Lost
21183,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
24376,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Novice
17059,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Active
21960,Bachelors,Woman,Tenant,Married,4,5,Pacific,70000,Unknown,Warm
11760,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Active
14675,Bachelors,Woman,Tenant,Married,4,5,Pacific,70000,Unknown,Active
22915,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Cold
15584,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Active
15592,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm High Value
23423,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
15593,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
18257,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
29192,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Almost Lost
26669,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Almost Lost
19569,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm
21170,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Warm
18711,Bachelors,Woman,Owner,Single,4,5,Pacific,70000,Unknown,Active
25116,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Almost Lost
21952,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Almost Lost
19583,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Active
15585,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Warm High Value
16162,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Active
11758,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Active
27593,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Warm
17058,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Active
16167,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Active
14676,Bachelors,Man,Owner,Single,4,5,Pacific,70000,Unknown,Best
13960,Bachelors,Woman,Owner,Single,4,5,Pacific,70000,Unknown,Best
26668,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Almost Lost
16165,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Warm
28216,Bachelors,Woman,Tenant,Married,3,5,Pacific,70000,Unknown,Almost Lost
17052,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Win-back
25132,Bachelors,Woman,Tenant,Married,4,5,Pacific,70000,Unknown,Warm
26670,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Cold
21172,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Almost Lost
27591,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Novice
22911,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Cold
20223,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Active
15583,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Warm High Value
17287,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Warm High Value
12999,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Warm High Value
16166,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Warm
28218,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Warm
21171,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Almost Lost
18251,Bachelors,Man,Owner,Single,4,5,Pacific,70000,Unknown,Win-back
18247,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Warm
17053,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Warm High Value
21953,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Almost Lost
20217,Bachelors,Woman,Tenant,Married,3,5,Pacific,70000,Unknown,Win-back
16169,Bachelors,Man,Owner,Single,4,5,Pacific,70000,Unknown,Active High Value
25115,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Win-back
21173,Bachelors,Man,Owner,Married,3,5,Pacific,70000,Unknown,Win-back
27592,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Cold
13956,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Warm
22914,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Almost Lost
19582,Bachelors,Woman,Owner,Single,4,5,Pacific,70000,Unknown,Active
13958,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Best
23431,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Win-back
26665,Bachelors,Man,Owner,Single,3,5,Pacific,70000,Unknown,Almost Lost
25130,Bachelors,Man,Tenant,Married,4,5,Pacific,70000,Unknown,Almost Lost
26026,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Almost Lost
15600,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Warm High Value
25131,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Cold
19581,Bachelors,Man,Owner,Married,4,5,Pacific,70000,Unknown,Active
27588,Bachelors,Woman,Owner,Single,3,5,Pacific,70000,Unknown,Warm
18704,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Cold
19567,Bachelors,Woman,Tenant,Married,3,5,Pacific,70000,Unknown,Almost Lost
20218,Bachelors,Man,Tenant,Married,3,5,Pacific,70000,Unknown,Win-back
21961,Bachelors,Woman,Owner,Married,4,5,Pacific,70000,Unknown,Almost Lost
26664,Bachelors,Woman,Owner,Married,3,5,Pacific,70000,Unknown,Almost Lost
14314,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Cold
26968,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Warm
14059,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Cold
23427,Bachelors,Man,Owner,Married,3,5,Pacific,80000,High,Novice
16172,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Warm
17063,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
11765,Bachelors,Man,Owner,Married,3,5,Pacific,80000,High,Win-back
29301,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Almost Lost
26755,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Novice
27705,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Novice
25217,Bachelors,Man,Tenant,Married,4,5,Pacific,80000,High,Almost Lost
19575,Bachelors,Man,Owner,Single,3,5,Pacific,80000,High,Warm
13120,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Active
22919,Bachelors,Man,Owner,Married,3,5,Pacific,80000,High,Cold
27596,Bachelors,Man,Owner,Married,3,5,Pacific,80000,High,Almost Lost
26672,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Warm
14060,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Warm High Value
25134,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Active
18724,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
26756,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Warm
15795,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
21991,Bachelors,Woman,Tenant,Married,4,5,Pacific,80000,High,Novice
17318,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
14061,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
15797,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Active High Value
19587,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Active
16178,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Active
25125,Bachelors,Man,Owner,Married,3,5,Pacific,80000,High,Warm
16179,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Active
24469,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Almost Lost
21988,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Warm
12001,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Win-back
17070,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Win-back
24470,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Almost Lost
20255,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Almost Lost
16681,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Cold
14679,Bachelors,Woman,Owner,Single,3,5,Pacific,80000,High,Active
21179,Bachelors,Woman,Owner,Married,3,5,Pacific,80000,High,Win-back
26147,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Novice
26146,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Novice
25137,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Active
20254,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Warm
14045,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Best
23536,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Cold
11102,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Active
21989,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Almost Lost
25136,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Almost Lost
25135,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Novice
19608,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Win-back
25138,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Win-back
21178,Bachelors,Woman,Tenant,Married,3,5,Pacific,80000,High,Cold
21210,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Almost Lost
18289,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Active
21965,Bachelors,Woman,Owner,Married,3,5,Pacific,80000,High,Warm
19588,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Win-back
15796,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Active
11004,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Win-back
23428,Bachelors,Woman,Tenant,Married,4,5,Pacific,80000,High,Cold
15794,Bachelors,Woman,Tenant,Married,4,5,Pacific,80000,High,Active
28220,Bachelors,Woman,Tenant,Single,4,5,Pacific,80000,High,Warm
26148,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Warm High Value
21990,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Almost Lost
25227,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Warm
21185,Bachelors,Man,Owner,Married,4,5,Pacific,80000,High,Novice
23535,Bachelors,Woman,Owner,Single,4,5,Pacific,80000,High,Cold
14680,Bachelors,Man,Owner,Single,3,5,Pacific,80000,High,Active
16697,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Warm High Value
21992,Bachelors,Man,Owner,Single,4,5,Pacific,80000,High,Novice
13121,Bachelors,Woman,Owner,Married,4,5,Pacific,80000,High,Warm High Value
19057,Bachelors,Woman,Tenant,Married,2,5,Europe,120000,High,Warm
15101,Bachelors,Man,Owner,Single,1,5,Europe,120000,High,Win-back
27958,Bachelors,Man,Tenant,Single,3,5,Europe,150000,High,Novice
16623,Bachelors,Man,Owner,Single,4,5,Pacific,150000,High,Best
14184,Bachelors,Man,Owner,Married,2,5,Europe,170000,High,Win-back
12643,Bachelors,Woman,Owner,Married,3,5,Europe,120000,High,Active
12706,Bachelors,Man,Owner,Married,4,5,Pacific,160000,High,Warm High Value
13590,Bachelors,Man,Tenant,Married,3,5,Europe,170000,High,Win-back
22823,Bachelors,Woman,Owner,Married,2,5,Europe,160000,High,Warm
12317,Bachelors,Man,Owner,Married,3,5,Europe,150000,High,Win-back
20596,Bachelors,Woman,Owner,Married,4,5,Europe,130000,High,Almost Lost
28902,Bachelors,Woman,Tenant,Single,2,5,Europe,120000,High,Cold
21573,Bachelors,Man,Owner,Single,4,5,Pacific,130000,High,Cold
24564,Bachelors,Man,Tenant,Single,0,5,Europe,110000,High,Warm
21572,Bachelors,Man,Owner,Married,4,5,Pacific,130000,High,Warm High Value
16595,Bachelors,Man,Owner,Married,3,5,Europe,170000,High,Warm High Value
24865,Bachelors,Woman,Tenant,Single,2,5,Europe,160000,High,Cold
12314,Bachelors,Woman,Owner,Married,1,5,Europe,110000,High,Best
19931,Bachelors,Man,Tenant,Married,2,5,Europe,120000,High,Warm High Value
27316,Bachelors,Man,Owner,Married,1,5,Europe,120000,High,Almost Lost
21540,Bachelors,Man,Tenant,Single,3,5,Europe,150000,High,Win-back
13591,Bachelors,Woman,Owner,Married,3,5,Europe,170000,High,Win-back
28913,Bachelors,Woman,Tenant,Single,4,5,Europe,150000,High,Warm
12705,Bachelors,Man,Owner,Married,4,5,Pacific,150000,High,Warm High Value
22817,Bachelors,Man,Owner,Single,0,5,Europe,120000,High,Novice
18222,Bachelors,Woman,Owner,Married,4,5,Pacific,130000,High,Win-back
20631,Bachelors,Man,Owner,Single,4,5,Pacific,130000,High,Cold
12318,Bachelors,Woman,Tenant,Married,3,5,Europe,170000,High,Win-back
28900,Bachelors,Woman,Tenant,Single,1,5,Europe,110000,High,Almost Lost
12645,Bachelors,Woman,Owner,Married,3,5,Europe,170000,High,Win-back
21523,Bachelors,Man,Owner,Married,0,5,Europe,120000,High,Novice
24870,Bachelors,Woman,Owner,Married,3,5,Europe,150000,High,Cold
24850,Bachelors,Man,Owner,Married,1,5,Europe,120000,High,Warm
18165,Bachelors,Man,Owner,Married,3,5,Europe,120000,High,Warm High Value
26404,Bachelors,Woman,Owner,Married,3,5,Europe,170000,High,Novice
12653,Bachelors,Woman,Owner,Married,3,5,Europe,150000,High,Win-back
21532,Bachelors,Woman,Tenant,Married,2,5,Europe,120000,High,Novice
27948,Bachelors,Man,Owner,Married,2,5,Europe,120000,High,Almost Lost
19105,Bachelors,Woman,Owner,Single,4,5,Pacific,150000,High,Win-back
27949,Bachelors,Man,Tenant,Single,3,5,Europe,170000,High,Almost Lost
16599,Bachelors,Man,Owner,Married,3,5,Europe,150000,High,Active
18187,Bachelors,Man,Tenant,Single,4,5,Europe,150000,High,Cold
28901,Bachelors,Woman,Owner,Married,2,5,Europe,120000,High,Cold
19938,Bachelors,Woman,Owner,Married,3,5,Europe,150000,High,Warm
15699,Bachelors,Man,Owner,Married,3,5,Europe,170000,High,Win-back
16594,Bachelors,Man,Tenant,Married,3,5,Europe,170000,High,Warm High Value
21857,Bachelors,Man,Tenant,Single,3,5,Europe,150000,High,Almost Lost
17213,Bachelors,Man,Owner,Married,3,5,Europe,120000,High,Win-back
